POTENTIA 17  1  -.24631381770800E-07 -.30889047150400E-07 -1    GEMT1	  
POTENTIA 18  1   .71514676773600E-08 -.34908640700300E-07 -1    GEMT1	  
POTENTIA 19  1  -.89347724047200E-08  .18846117591300E-08 -1    GEMT1	  
POTENTIA 20  1   .47218527183200E-08  .43601886550900E-08 -1    GEMT1	  
POTENTIA 21  1  -.17023361626200E-07  .25569567920700E-07 -1    GEMT1	  
POTENTIA 22  1   .16421875343800E-07 -.34962092207300E-08 -1    GEMT1	  
POTENTIA 23  1   .85583664329200E-08  .18303662937100E-07 -1    GEMT1	  
POTENTIA 24  1  -.40455678327700E-08 -.68360395065300E-10 -1    GEMT1	  
POTENTIA 25  1   .76555387414300E-08 -.98577794843900E-08 -1    GEMT1	  
POTENTIA 26  1  -.39137865298200E-09 -.80135332912700E-08 -1    GEMT1	  
POTENTIA 27  1   .84117773454600E-09  .10379252865100E-09 -1    GEMT1	  
POTENTIA 28  1  -.41290093747300E-08  .83796470531200E-08 -1    GEMT1	  
POTENTIA 29  1   .59821538603400E-08 -.10892394459500E-07 -1    GEMT1	  
POTENTIA 30  1  -.13450952229800E-08  .35604496875000E-08 -1    GEMT1	  
POTENTIA 31  1   .60313010972000E-08 -.20157266987600E-07 -1    GEMT1	  
POTENTIA 32  1   .87062123795000E-09 -.26814800846700E-09 -1    GEMT1	  
POTENTIA 33  1  -.33616025782200E-08 -.54887500123800E-08 -1    GEMT1	  
POTENTIA 34  1  -.40769793287200E-08  .62384317592700E-08 -1    GEMT1	  
POTENTIA 35  1  -.13186893782100E-07 -.96820416093000E-08 -1    GEMT1	  
POTENTIA 36  1  -.25917124898800E-08  .67259142894600E-08 -1    GEMT1	  
POTENTIA  2  2   .24392960708200E-05 -.14002711594700E-05  -1    GEMT1	  
POTENTIA  3  2   .90479639502100E-06 -.61896655973200E-06  -1    GEMT1
POTENTIA  4  2   .35054995182500E-06  .66252801543900E-06 -1    GEMT1
POTENTIA  5  2   .65223111092400E-06 -.32332420501900E-06  -1    GEMT1
POTENTIA  6  2   .48839059729900E-07 -.37374813273000E-06  -1    GEMT1
POTENTIA  7  2   .33057577691300E-06  .93073132587500E-07 -1    GEMT1
POTENTIA  8  2   .79613316779300E-07  .65291624867700E-07 -1    GEMT1
POTENTIA  9  2   .20946813566900E-07 -.32255164385200E-07  -1    GEMT1
POTENTIA 10  2  -.93500875097600E-07 -.51460924161500E-07  -1    GEMT1
POTENTIA 11  2   .21274050424700E-07 -.98252619992800E-07  -1    GEMT1
POTENTIA 12  2   .13953332225800E-07  .31398020481600E-07 -1    GEMT1
POTENTIA 13  2   .54032901405000E-07 -.63903967162300E-07  -1    GEMT1
POTENTIA 14  2  -.36541007894900E-07 -.49247420289700E-08  -1    GEMT1
POTENTIA 15  2  -.19393456802500E-07 -.28930517651800E-07  -1    GEMT1
POTENTIA 16  2  -.22988635628400E-07  .29480741132100E-07 -1    GEMT1
POTENTIA 17  2  -.20696786119600E-07  .49291282727400E-08  -1    GEMT1
POTENTIA 18  2   .12807785727000E-07  .84503990132800E-08 -1    GEMT1
POTENTIA 19  2   .35824289899700E-07 -.46016741691200E-09 -1    GEMT1
POTENTIA 20  2   .21499596179300E-07  .20127171722400E-07 -1    GEMT1
POTENTIA 21  2  -.64327700359300E-08  .28718079600700E-08 -1    GEMT1
POTENTIA 22  2  -.27104317842200E-07 -.42637329397400E-08  -1    GEMT1
POTENTIA 23  2  -.12483810848500E-07 -.37350056162900E-08  -1    GEMT1
POTENTIA 24  2   .10657606358900E-08  .16690849847600E-07 -1    GEMT1
POTENTIA 25  2   .20209448774500E-07  .89867372684200E-08 -1    GEMT1
POTENTIA 26  2  -.26400453647000E-08  .10713389993700E-07 -1    GEMT1
POTENTIA 27  2   .42249983580100E-08  .19958029738300E-09  -1    GEMT1
POTENTIA 28  2  -.12692017134900E-07 -.80821135093400E-08  -1    GEMT1
POTENTIA 29  2  -.22139465668400E-08 -.28625420749200E-08  -1    GEMT1
POTENTIA 30  2  -.11763298173100E-07 -.18394985292200E-08  -1    GEMT1
POTENTIA 31  2   .54819761791000E-08  .48755933211400E-08 -1    GEMT1
POTENTIA 32  2   .10550236373000E-07 -.28069225249300E-08 -1    GEMT1
POTENTIA 33  2  -.53631209781000E-08  .61336221831800E-09 -1    GEMT1
POTENTIA 34  2   .90183043787600E-08  .66587825737500E-08 -1    GEMT1
POTENTIA 35  2  -.15277762540800E-07  .78334227082400E-08 -1    GEMT1
POTENTIA 36  2  -.72654425512200E-08 -.40092757573700E-08  -1    GEMT1
POTENTIA  3  3   0.72125054598827E-06 0.14141815219575E-05 -1    GEMT1
POTENTIA  4  3   0.99092850932598E-06 -0.20098943979117E-06 -1    GEMT1
POTENTIA  5  3  -0.45151101105141E-06 -0.21468250413555E-06 -1    GEMT1
POTENTIA  6  3   0.57556605716277E-07 0.88330162086032E-08 -1    GEMT1
POTENTIA  7  3   0.24920504778929E-06 -0.21815572558727E-06 -1    GEMT1
POTENTIA  8  3  -0.19529139555754E-07 -0.86406097990368E-07 -1    GEMT1
POTENTIA  9  3  -0.15817652261251E-06 -0.72480206487092E-07 -1    GEMT1
POTENTIA 10  3  -0.66571478777674E-08 -0.15246457048479E-06 -1    GEMT1
POTENTIA 11  3  -0.34095227751661E-07 -0.15124802131231E-06 -1    GEMT1
POTENTIA 12  3   0.40052423045878E-07 0.21263426852189E-07 -1    GEMT1
POTENTIA 13  3  -0.17798322084192E-07 0.99522202016106E-07 -1    GEMT1
POTENTIA 14  3   0.34887269181921E-07 0.25547509181941E-07 -1    GEMT1
POTENTIA 15  3   0.50758946062521E-07 0.18229293394157E-07 -1    GEMT1
POTENTIA 16  3  -0.29875150456493E-07 -0.27650780521660E-07 -1    GEMT1
POTENTIA 17  3   0.66461456823826E-08 0.16721023589816E-08 -1    GEMT1
POTENTIA 18  3  -0.11307606429745E-07 -0.95005796349504E-09 -1    GEMT1
POTENTIA 19  3  -0.58684244938043E-08 0.57516783449586E-08 -1    GEMT1
POTENTIA 20  3   0.12824700691780E-08 0.37524851645236E-07 -1    GEMT1
POTENTIA 21  3   0.16700962663726E-07 0.18666411734068E-07 -1    GEMT1
POTENTIA 22  3   0.47625305897803E-08 0.90454277944247E-08 -1    GEMT1
POTENTIA 23  3  -0.18971257087841E-07 -0.21625475090141E-07 -1    GEMT1
POTENTIA 24  3  -0.26779599349781E-08 -0.10198303417083E-07 -1    GEMT1
POTENTIA 25  3  -0.14621226586242E-07 -0.94140269698510E-08 -1    GEMT1
POTENTIA 26  3   0.15367316162800E-07 0.72016691689278E-08 -1    GEMT1
POTENTIA 27  3   0.71338741206960E-08 0.41950627176561E-08 -1    GEMT1
POTENTIA 28  3   0.58819554908715E-08 0.29484468764145E-08 -1    GEMT1
POTENTIA 29  3   0.44238320635567E-09 -0.62872046512716E-08 -1    GEMT1
POTENTIA 30  3   0.33505322554334E-08 -0.85143346217191E-08 -1    GEMT1
POTENTIA 31  3  -0.93306205678656E-08 -0.10541866012845E-08 -1    GEMT1
POTENTIA 32  3   0.53949117232753E-08 0.55272874970938E-08 -1    GEMT1
POTENTIA 33  3   0.24644701700594E-08 0.33164152377003E-08 -1    GEMT1
POTENTIA 34  3   0.73047104226609E-08 0.26027416263284E-08 -1    GEMT1
POTENTIA 35  3   0.23276356556812E-08 0.12112204959899E-08 -1    GEMT1
POTENTIA 36  3   0.41359962854481E-09 -0.97413891310531E-08 -1    GEMT1
POTENTIA  4  4 -0.18849817497820E-06 0.30881306804404E-06 -1    GEMT1
POTENTIA  5  4 -0.29525023054465E-06 0.49767013493846E-07 -1    GEMT1
POTENTIA  6  4 -0.86430648337642E-07 -0.47138359124748E-06 -1    GEMT1
POTENTIA  7  4 -0.27521898728159E-06 -0.12413084990707E-06 -1    GEMT1
POTENTIA  8  4 -0.24361485355059E-06 0.70333281460062E-07 -1    GEMT1
POTENTIA  9  4 -0.84069072975427E-08 0.20283953402225E-07 -1    GEMT1
POTENTIA 10  4 -0.86047696650653E-07 -0.79219633320730E-07 -1    GEMT1
POTENTIA 11  4 -0.39286074730512E-07 -0.64736809150962E-07 -1    GEMT1
POTENTIA 12  4 -0.67778929726118E-07 0.41717363905862E-08 -1    GEMT1
POTENTIA 13  4 -0.99659928122830E-09 -0.96570635493805E-08 -1    GEMT1
POTENTIA 14  4  0.35976795120460E-08 -0.22626630175657E-07 -1    GEMT1
POTENTIA 15  4 -0.42502251379680E-07 0.35803759744194E-08 -1    GEMT1
POTENTIA 16  4  0.34454135252859E-07 0.48816786433632E-07 -1    GEMT1
POTENTIA 17  4  0.70364629134506E-08 0.27990339157569E-07 -1    GEMT1
POTENTIA 18  4  0.63526214671120E-07 -0.16608247885068E-08 -1    GEMT1
POTENTIA 19  4  0.18734042499529E-07 -0.99608896384790E-08 -1    GEMT1
POTENTIA 20  4 -0.47014435151872E-08 -0.18981256923714E-07 -1    GEMT1
POTENTIA 21  4 -0.12293435732043E-07 0.17300569441503E-07 -1    GEMT1
POTENTIA 22  4  0.47177906710645E-09 0.13475945137749E-07 -1    GEMT1
POTENTIA 23  4 -0.16495821785981E-07 0.12071398510770E-07 -1    GEMT1
POTENTIA 24  4  0.73517627101488E-08 0.80424365028368E-08 -1    GEMT1
POTENTIA 25  4  0.74151898518789E-08-0.44202506773612E-08 -1    GEMT1
POTENTIA 26  4  0.12526198903878E-07 -0.21102502750791E-07 -1    GEMT1
POTENTIA 27  4 -0.53464672562301E-08 0.12901706708266E-07 -1    GEMT1
POTENTIA 28  4  0.35496689463479E-08 0.87962522999242E-08 -1    GEMT1
POTENTIA 29  4 -0.12635585133399E-07 0.15725333754513E-08 -1    GEMT1
POTENTIA 30  4 -0.38630886367505E-08 0.46041188084288E-08 -1    GEMT1
POTENTIA 31  4  0.17255009897503E-08 -0.59044097749449E-08 -1    GEMT1
POTENTIA 32  4 -0.35493666625678E-08 -0.67716884592506E-08 -1    GEMT1
POTENTIA 33  4  0.88028733392855E-09 0.46226899357406E-08 -1    GEMT1
POTENTIA 34  4 -0.39691115619867E-08 -0.69843190567803E-09 -1    GEMT1
POTENTIA 35  4  0.85948288529797E-11 0.52389981404293E-08 -1    GEMT1
POTENTIA 36  4  0.68540507156881E-09 0.21364986453138E-08 -1    GEMT1
POTENTIA  5  5  0.17482187063070E-06-0.66933473515874E-06 -1    GEMT1
POTENTIA  6  5 -0.26713690789639E-06-0.53644863074262E-06 -1    GEMT1
POTENTIA  7  5  0.18803136190760E-08 0.18086852468296E-07 -1    GEMT1
POTENTIA  8  5 -0.25548178627418E-07 0.88962817538193E-07 -1    GEMT1
POTENTIA  9  5 -0.16846434053060E-07-0.54015810095802E-07 -1    GEMT1
POTENTIA 10  5 -0.49880752240416E-07-0.50119306700532E-07 -1    GEMT1
POTENTIA 11  5  0.38570914586434E-07 0.50400994017985E-07 -1    GEMT1
POTENTIA 12  5  0.32427229685219E-07 0.66917457139109E-08 -1    GEMT1
POTENTIA 13  5  0.56919140666758E-07 0.66636344754368E-07 -1    GEMT1
POTENTIA 14  5  0.27377541616265E-07-0.15498470656790E-07 -1    GEMT1
POTENTIA 15  5  0.13711759966620E-07 0.10059646736553E-07 -1    GEMT1
POTENTIA 16  5 -0.74240998413066E-08-0.48327266451370E-08 -1    GEMT1
POTENTIA 17  5 -0.16506704440589E-07 0.55617973842431E-08 -1    GEMT1
POTENTIA 18  5  0.41533067580360E-10 0.28003204878167E-07 -1    GEMT1
POTENTIA 19  5  0.87799567833683E-08 0.31202970415136E-07 -1    GEMT1
POTENTIA 20  5 -0.22808615560251E-08-0.10606691912105E-07 -1    GEMT1
POTENTIA 21  5  0.86197537976942E-08-0.17184613787912E-09 -1    GEMT1
POTENTIA 22  5 -0.72098189552309E-08 0.14898159313516E-08 -1    GEMT1
POTENTIA 23  5 -0.69097302270877E-08-0.21280095759767E-08 -1    GEMT1
POTENTIA 24  5 -0.22714166483857E-08-0.23758638522555E-07 -1    GEMT1
POTENTIA 25  5 -0.37340269432990E-08 0.51455813414509E-08 -1    GEMT1
POTENTIA 26  5  0.13822095750655E-07 0.10455237523442E-07 -1    GEMT1
POTENTIA 27  5  0.11766021197831E-07 0.83635740755723E-08 -1    GEMT1
POTENTIA 28  5  0.77693742735604E-08-0.62478629341267E-08 -1    GEMT1
POTENTIA 29  5 -0.10473084405221E-07 0.11330073726643E-07 -1    GEMT1
POTENTIA 30  5  0.36866791369147E-08-0.23892343866555E-08 -1    GEMT1
POTENTIA 31  5 -0.97416253947089E-08 0.90506204021183E-08 -1    GEMT1
POTENTIA 32  5  0.59904930496836E-08 0.13918020917300E-08 -1    GEMT1
POTENTIA 33  5 -0.24064107214920E-08 0.25936663613567E-08 -1    GEMT1
POTENTIA 34  5  0.36747372234505E-09-0.85147040970033E-10 -1    GEMT1
POTENTIA 35  5 -0.50494862131264E-08-0.12100948530016E-08 -1    GEMT1
POTENTIA 36  5 -0.74861057826937E-08 0.24821155346412E-08 -1    GEMT1
POTENTIA  6  6  .90593000E-08 -.23633440E-06 -1    GEMT1
POTENTIA  7  6 -.35785270E-06  .15091750E-06 -1    GEMT1
POTENTIA  8  6 -.66417800E-07  .31283230E-06 -1    GEMT1
POTENTIA  9  6  .70526300E-07  .21662850E-06 -1    GEMT1
POTENTIA 10  6 -.34736600E-07 -.77718900E-07 -1    GEMT1
POTENTIA 11  6  .84723000E-08  .24291000E-07 -1    GEMT1
POTENTIA 12  6  .13881000E-08  .45832200E-07 -1    GEMT1
POTENTIA 13  6 -.22386900E-07 -.11836000E-07 -1    GEMT1
POTENTIA 14  6 -.31868000E-08  .65119000E-08 -1    GEMT1
POTENTIA 15  6  .27231800E-07 -.51707700E-07 -1    GEMT1
POTENTIA 16  6  .17994900E-07 -.26783500E-07 -1    GEMT1
POTENTIA 17  6  .29200000E-09 -.30416600E-07 -1    GEMT1
POTENTIA 18  6  .31199100E-07 -.85569000E-08 -1    GEMT1
POTENTIA 19  6 -.62545000E-08  .39169000E-08 -1    GEMT1
POTENTIA 20  6  .12760700E-07  .96620000E-09 -1    GEMT1
POTENTIA 21  6  .42146000E-08 -.83501000E-08 -1    GEMT1
POTENTIA 22  6  .14626100E-07  .24348000E-08 -1    GEMT1
POTENTIA 23  6  .99988000E-08  .49568000E-08 -1    GEMT1
POTENTIA 24  6 -.30550000E-09 -.66410000E-09 -1    GEMT1
POTENTIA 25  6  .59358000E-08 -.67430000E-08 -1    GEMT1
POTENTIA 26  6  .85388000E-08  .31968000E-08 -1    GEMT1
POTENTIA 27  6  .17746000E-08 -.21342000E-08 -1    GEMT1
POTENTIA 28  6 -.83296000E-08  .20029000E-08 -1    GEMT1
POTENTIA 29  6 -.29600000E-09 -.24663000E-08 -1    GEMT1
POTENTIA 30  6 -.32177000E-08  .41679000E-08 -1    GEMT1
POTENTIA 31  6 -.56220000E-09  .76670000E-09 -1    GEMT1
POTENTIA 32  6 -.38310000E-08  .21900000E-09 -1    GEMT1
POTENTIA 33  6  .13824000E-08 -.12542000E-08 -1    GEMT1
POTENTIA 34  6  .58080000E-09 -.32200000E-09 -1    GEMT1
POTENTIA 35  6  .83040000E-09 -.14752000E-08 -1    GEMT1
POTENTIA 36  6 -.57570000E-09 -.89880000E-09 -1    GEMT1
POTENTIA  7  7  .15976000E-08  .22001300E-07 -1    GEMT1
POTENTIA  8  7  .70424800E-07  .74862600E-07 -1    GEMT1
POTENTIA  9  7 -.11862330E-06 -.10055100E-06 -1    GEMT1
POTENTIA 10  7  .97468000E-08 -.42901000E-08 -1    GEMT1
POTENTIA 11  7  .96093000E-08 -.91889100E-07 -1    GEMT1
POTENTIA 12  7 -.12697500E-07  .34829100E-07 -1    GEMT1
POTENTIA 13  7  .35736000E-08 -.66171000E-08 -1    GEMT1
POTENTIA 14  7  .37484300E-07 -.43588000E-08 -1    GEMT1
POTENTIA 15  7  .66713000E-07  .11454500E-07 -1    GEMT1
POTENTIA 16  7  .30511000E-08 -.90737000E-08 -1    GEMT1
POTENTIA 17  7  .22952000E-07 -.11980900E-07 -1    GEMT1
POTENTIA 18  7 -.79570000E-09  .67159000E-08 -1    GEMT1
POTENTIA 19  7  .51443000E-08 -.16620000E-08 -1    GEMT1
POTENTIA 20  7 -.77913000E-08  .48958000E-08 -1    GEMT1
POTENTIA 21  7 -.12227900E-07 -.14058000E-08 -1    GEMT1
POTENTIA 22  7  .12753800E-07  .13042000E-08 -1    GEMT1
POTENTIA 23  7 -.23282000E-08  .26452000E-08 -1    GEMT1
POTENTIA 24  7 -.25113000E-08  .50662000E-08 -1    GEMT1
POTENTIA 25  7  .26320000E-09  .34596000E-08 -1    GEMT1
POTENTIA 26  7  .54524000E-08  .25831000E-08 -1    GEMT1
POTENTIA 27  7  .69279000E-08 -.28217000E-08 -1    GEMT1
POTENTIA 28  7 -.46459000E-08 -.15444000E-08 -1    GEMT1
POTENTIA 29  7  .11830000E-08 -.72940000E-08 -1    GEMT1
POTENTIA 30  7 -.17200000E-09 -.12910000E-09 -1    GEMT1
POTENTIA 31  7  .14817000E-08 -.17479000E-08 -1    GEMT1
POTENTIA 32  7 -.30832000E-08  .18611000E-08 -1    GEMT1
POTENTIA 33  7 -.40500000E-10  .17756000E-08 -1    GEMT1
POTENTIA 34  7  .23148000E-08  .10280000E-09 -1    GEMT1
POTENTIA 35  7  .74800000E-10  .15282000E-08 -1    GEMT1
POTENTIA 36  7 -.16620000E-09 -.41990000E-09 -1    GEMT1
POTENTIA  8  8 -.11888270E-06  .12233200E-06 -1    GEMT1
POTENTIA  9  8  .18449540E-06 -.18494000E-08 -1    GEMT1
POTENTIA 10  8  .43746800E-07 -.92480800E-07 -1    GEMT1
POTENTIA 11  8 -.63530000E-08  .22582700E-07 -1    GEMT1
POTENTIA 12  8 -.21217700E-07  .16904600E-07 -1    GEMT1
POTENTIA 13  8 -.12296400E-07 -.11092500E-07 -1    GEMT1
POTENTIA 14  8 -.32941600E-07 -.13181400E-07 -1    GEMT1
POTENTIA 15  8 -.40666000E-07  .24732500E-07 -1    GEMT1
POTENTIA 16  8 -.13437600E-07  .22804000E-08 -1    GEMT1
POTENTIA 17  8  .31156400E-07  .87750000E-08 -1    GEMT1
POTENTIA 18  8  .45719100E-07  .43050000E-09 -1    GEMT1
POTENTIA 19  8  .14862600E-07 -.11327300E-07 -1    GEMT1
POTENTIA 20  8 -.20109000E-08 -.12912000E-08 -1    GEMT1
POTENTIA 21  8 -.18100800E-07  .25208000E-08 -1    GEMT1
POTENTIA 22  8 -.98173000E-08 -.68267000E-08 -1    GEMT1
POTENTIA 23  8  .42209000E-08 -.67954000E-08 -1    GEMT1
POTENTIA 24  8 -.24330000E-08  .75574000E-08 -1    GEMT1
POTENTIA 25  8  .14256000E-08 -.41241000E-08 -1    GEMT1
POTENTIA 26  8  .30889000E-08 -.21407000E-08 -1    GEMT1
POTENTIA 27  8 -.41794000E-08 -.44059000E-08 -1    GEMT1
POTENTIA 28  8 -.56550000E-09 -.31778000E-08 -1    GEMT1
POTENTIA 29  8 -.64245000E-08  .25406000E-08 -1    GEMT1
POTENTIA 30  8  .29536000E-08  .57200000E-09 -1    GEMT1
POTENTIA 31  8  .87200000E-10 -.11845000E-08 -1    GEMT1
POTENTIA 32  8  .88180000E-09  .33226000E-08 -1    GEMT1
POTENTIA 33  8 -.82300000E-10  .15750000E-08 -1    GEMT1
POTENTIA 34  8  .70830000E-09 -.78600000E-09 -1    GEMT1
POTENTIA 35  8  .26790000E-09  .17720000E-09 -1    GEMT1
POTENTIA 36  8 -.10487000E-08 -.53780000E-09 -1    GEMT1
POTENTIA  9  9 -.55545700E-07  .97588900E-07 -1    GEMT1
POTENTIA 10  9  .12817970E-06 -.48186000E-07 -1    GEMT1
POTENTIA 11  9 -.38777400E-07  .40284900E-07 -1    GEMT1
POTENTIA 12  9  .46938000E-07  .13222300E-07 -1    GEMT1
POTENTIA 13  9  .20382700E-07  .45782000E-07 -1    GEMT1
POTENTIA 14  9  .37160900E-07  .17933200E-07 -1    GEMT1
POTENTIA 15  9  .13444100E-07  .41018700E-07 -1    GEMT1
POTENTIA 16  9 -.16575000E-07 -.50982500E-07 -1    GEMT1
POTENTIA 17  9 -.32015000E-08 -.34324600E-07 -1    GEMT1
POTENTIA 18  9 -.13521600E-07  .19244600E-07 -1    GEMT1
POTENTIA 19  9  .17566000E-08  .86593000E-08 -1    GEMT1
POTENTIA 20  9  .22812100E-07  .72350000E-08 -1    GEMT1
POTENTIA 21  9  .17320500E-07 -.93913000E-08 -1    GEMT1
POTENTIA 22  9  .12510600E-07 -.94816000E-08 -1    GEMT1
POTENTIA 23  9 -.40274000E-08 -.10391600E-07 -1    GEMT1
POTENTIA 24  9 -.38940000E-08 -.14302000E-08 -1    GEMT1
POTENTIA 25  9 -.60297000E-08  .98442000E-08 -1    GEMT1
POTENTIA 26  9  .25191000E-08 -.65920000E-09 -1    GEMT1
POTENTIA 27  9  .39900000E-09  .21553000E-08 -1    GEMT1
POTENTIA 28  9  .29414000E-08 -.30550000E-08 -1    GEMT1
POTENTIA 29  9 -.16394000E-08  .24790000E-08 -1    GEMT1
POTENTIA 30  9  .16650000E-09 -.39351000E-08 -1    GEMT1
POTENTIA 31  9 -.38941000E-08 -.17016000E-08 -1    GEMT1
POTENTIA 32  9  .19461000E-08  .76810000E-09 -1    GEMT1
POTENTIA 33  9 -.29390000E-09  .18691000E-08 -1    GEMT1
POTENTIA 34  9  .12660000E-08  .15093000E-08 -1    GEMT1
POTENTIA 35  9  .10826000E-08 -.20731000E-08 -1    GEMT1
POTENTIA 36  9 -.31700000E-09  .54840000E-09 -1    GEMT1
POTENTIA 10 10  .94559600E-07 -.20104100E-07 -1    GEMT1
POTENTIA 11 10 -.52058200E-07 -.17612600E-07 -1    GEMT1
POTENTIA 12 10 -.91273000E-08  .31678200E-07 -1    GEMT1
POTENTIA 13 10  .43302800E-07 -.38038300E-07 -1    GEMT1
POTENTIA 14 10  .36995300E-07 -.27966000E-08 -1    GEMT1
POTENTIA 15 10  .95928000E-08  .16081200E-07 -1    GEMT1
POTENTIA 16 10 -.10417100E-07  .66056000E-08 -1    GEMT1
POTENTIA 17 10  .21050000E-08  .20119300E-07 -1    GEMT1
POTENTIA 18 10  .90063000E-08 -.10861900E-07 -1    GEMT1
POTENTIA 19 10 -.35353800E-07 -.26556000E-08 -1    GEMT1
POTENTIA 20 10 -.22420100E-07 -.80926000E-08 -1    GEMT1
POTENTIA 21 10  .36543000E-08  .18356000E-08 -1    GEMT1
POTENTIA 22 10  .50062000E-08  .20383000E-07 -1    GEMT1
POTENTIA 23 10  .19975800E-07 -.37585000E-08 -1    GEMT1
POTENTIA 24 10  .17353500E-07  .92954000E-08 -1    GEMT1
POTENTIA 25 10  .56907000E-08 -.44669000E-08 -1    GEMT1
POTENTIA 26 10 -.48370000E-08  .16645000E-08 -1    GEMT1
POTENTIA 27 10 -.83100000E-08  .60112000E-08 -1    GEMT1
POTENTIA 28 10 -.72826000E-08  .12046000E-08 -1    GEMT1
POTENTIA 29 10  .60200000E-10  .60144000E-08 -1    GEMT1
POTENTIA 30 10  .12265000E-08 -.10402000E-08 -1    GEMT1
POTENTIA 31 10  .25178000E-08 -.37447000E-08 -1    GEMT1
POTENTIA 32 10  .83080000E-09 -.19507000E-08 -1    GEMT1
POTENTIA 33 10  .23410000E-09 -.94490000E-09 -1    GEMT1
